election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,HelenaLangsadlova.1963,regular,621650.0,696910.0,771940.0,788400.0,0.020877727042110605,0.09719667331657901,0.10799098879338795,0.05263157894736842,118.56925418569256
ps2013,PavlaGolasowska.1964,regular,301800.0,332630.0,379530.0,388220.0,0.022384215135747773,0.12357389402682264,0.09268556654541081,0.07133917396745933,123.48668280871671
ps2013,MariePencikova.1979,regular,71520.0,77490.0,85300.0,86150.0,0.009866511897852582,0.09155920281359906,0.0770421989934185,0.05172413793103448,161.5786419036564
ps2013,JanaFischerova.1955,regular,186090.0,209960.0,228090.0,232530.0,0.0190943104115598,0.07948616774080407,0.11368832158506383,0.06526806526806526,110.69539414269126
ps2013,NinaNovakova.1954,regular,480390.0,579290.0,624260.0,634090.0,0.01550253118642464,0.07203729215391023,0.17072623383797408,0.04434782608695652,108.8173603116277
ps2013,FrantisekLaudat.1960,regular,1427670.0,1708680.0,1838560.0,1878410.0,0.021214750773260363,0.0706422417544165,0.1644602851323829,0.06909894969596463,115.56582428756235
ps2013,DanielKorte.1953,regular,124620.0,140340.0,165240.0,175110.0,0.05636457084118554,0.15068990559186637,0.11201368106028217,0.08682634730538923,114.44235052252868
ps2013,RobinBohnisch.1976,regular,35270.0,47460.0,50180.0,51750.0,0.03033816425120773,0.054204862495017936,0.25684787189211966,0.10344827586206896,100.8695652173913
ps2013,JanKlan.1982,regular,1398120.0,1723830.0,1925940.0,1987770.0,0.031105208349054468,0.10494096389295617,0.18894554567445745,0.08042959427207637,126.47338474773238
ps2013,MarianJurecka.1981,regular,2175380.0,2856010.0,3133840.0,3326940.0,0.05804132325800886,0.08865481326423812,0.2383149918942861,0.14406908044235722,119.04633086259446
ps2013,JanChvojka.1980,regular,392800.0,474010.0,506850.0,512800.0,0.011602964118564743,0.06479234487520963,0.17132549946203668,0.10366328916601715,150.11700468018722
ps2013,SonaMarkova.1963,regular,391040.0,445810.0,494680.0,511410.0,0.03271347842240081,0.09879113770518315,0.12285502792669523,0.05228031145717464,105.47310377192467
ps2013,KarelRais.1949,regular,345870.0,436130.0,479990.0,509020.0,0.0570311579112805,0.09137690368549345,0.20695664136839934,0.08814270724029381,112.33350359514361
