speaker,unanchored,words_per_minute
JiriMihola.1972,0.06779661016949153,94.85530546623794
MartinLank.1976,0.09043927648578812,139.99758832750513
ZdenekOndracek.1969,0.0696969696969697,118.56997424995508
VladislavVilimec.1963,0.08333333333333333,110.72664359861591
FrantisekLaudat.1960,0.06611570247933884,108.32587287376903
DanielHerman.1963,0.04878048780487805,136.55287260616151
OlgaHavlova.1953,0.036303630363036306,116.04749138261204
MarekCernoch.1969,0.02909090909090909,131.82072381561076
TomioOkamura.1972,0.3898305084745763,99.51776485089636
