id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2017-002-01-003-002.u1.p1.s1.w1	2	392680.0	393260.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w1	Návrh	394480.0	394900.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w2	na	394910.0	394990.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w3	ustavení	395000.0	395630.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w4	výborů	395640.0	396230.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w5	Poslanecké	396240.0	396900.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p1.s2.w6	sněmovny	396910.0	397560.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w1	K							RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w2	tomuto	399230.0	399600.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w3	bodu	399610.0	399840.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w4	vám	399850.0	400100.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w5	bylo	400110.0	400310.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w6	dnes	400320.0	400570.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w7	na	400580.0	400680.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w8	lavice	400690.0	400990.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w9	rozdáno	401000.0	401530.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w10	usnesení	401540.0	402060.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w11	volební	402070.0	402400.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w12	komise	402410.0	402760.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w13	č	402770.0	403070.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w15	15	403080.0	403910.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w16	ze	404210.0	404330.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w17	dne	404340.0	404490.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w18	25	404500.0	405040.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
ps2017-002-01-003-002.u1.p2.s1.w20	listopadu	405390.0	405870.0	2017-11-28T14:58:00	ps2017-002-01-003-002.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/28/2017112814581512.mp3	2017ps/audio/2017/11/28/2017112814581512.mp3	RadekVondracek.1973	chair
