id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2017-002-02-005-033.u1.p1.s1.w1	33	405840.0	406530.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w1	Návrh	409130.0	409530.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w2	na	409540.0	409620.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w3	změny	409630.0	410050.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w4	ve	410060.0	410140.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w5	složení	410150.0	410590.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w6	orgánů	410600.0	411160.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w7	Poslanecké	411170.0	411780.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p1.s2.w8	sněmovny	411790.0	412750.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
ps2017-002-02-005-033.u1.p2.s1.w1	Na	413720.0	413820.0	2017-11-30T09:38:00	ps2017-002-02-005-033.audio1	https://www.psp.cz/eknih/2017ps/audio/2017/11/30/2017113009380952.mp3	2017ps/audio/2017/11/30/2017113009380952.mp3	RadekVondracek.1973	chair
