id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-01-004-004.u1.p1.s1.w1	4							JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w1	Vládní	467580.0	467940.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w2	návrh	467950.0	468290.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w3	zákona	468300.0	469020.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w4	o							JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w5	ochraně	469390.0	469930.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w6	státních	469940.0	470450.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w7	hranic	470460.0	470820.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w8	České	470830.0	471180.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w9	republiky	471190.0	471910.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w10	a	471920.0	472040.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w11	o							JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w12	změně	472050.0	472520.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w13	souvisejících	472530.0	473240.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w14	zákonů	473250.0	473940.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
ps2013-042-01-004-004.u1.p1.s2.w16	zákon	474450.0	474930.0	2016-03-01T15:38:00	ps2013-042-01-004-004.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/01/2016030115381552.mp3	2013ps/audio/2016/03/01/2016030115381552.mp3	JanBartosek.1971	chair
