id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-07-018-211.u1.p1.s1.w1	211							JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w1	Zpráva	544340.0	544870.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w2	o							JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w3	činnosti	544880.0	545450.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w4	a	545460.0	545540.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w5	hospodaření	545550.0	546180.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w6	Energetického	546190.0	546990.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w7	regulačního	547000.0	547620.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w8	úřadu	547630.0	548040.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w9	za	548050.0	548170.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w10	rok	548180.0	548290.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w11	2014	548300.0	549650.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w13	sněmovní	550190.0	550620.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w14	tisk	550630.0	550970.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
ps2013-042-07-018-211.u1.p1.s2.w15	553	550980.0	552000.0	2016-03-10T10:58:00	ps2013-042-07-018-211.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031010581112.mp3	2013ps/audio/2016/03/10/2016031010581112.mp3	JanBartosek.1971	chair
