id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-07-010-137.u1.p1.s1.w1	137	203920.0	205840.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w1	Vládní	206750.0	207200.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w2	návrh	207210.0	207570.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w4	kterým	207580.0	207890.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w5	se	207900.0	208040.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w6	předkládá	208050.0	208760.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w7	Parlamentu	208770.0	209280.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w8	České	209290.0	209710.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w9	republiky	209720.0	210350.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w10	k							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w11	vyslovení	210400.0	211170.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w12	souhlasu	211180.0	211720.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w13	s							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w14	ratifikací	211730.0	212560.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w15	Dohoda	212570.0	212890.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w16	mezi	212900.0	213160.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w17	vládou	213170.0	213500.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w18	České	213510.0	213920.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w19	republiky	213930.0	214720.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w20	a	215040.0	215140.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w21	vládou	215150.0	215580.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w22	Mauricijské	215590.0	216390.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w23	republiky	216400.0	217010.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w24	o							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w25	letecké	217020.0	217600.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w26	dopravě	217610.0	218100.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w28	sněmovní	218110.0	218610.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w29	tisk	218620.0	218890.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w30	641	218900.0	219710.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w33	druhé	220020.0	220340.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p1.s2.w34	čtení	220350.0	220920.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-010-137.u1.p2.s1.w1	Prosím	221300.0	221710.0	2016-03-10T09:58:00	ps2013-042-07-010-137.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009581012.mp3	2013ps/audio/2016/03/10/2016031009581012.mp3	JaroslavaPokornaJermanova.1970	chair
