id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-07-001-142.u1.p1.s1.w1	142	545810.0	547980.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w1	Vládní	548990.0	549470.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w2	návrh	549480.0	549950.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w4	kterým	549960.0	550290.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w5	se	550300.0	550460.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w6	předkládá	550470.0	551110.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w7	Parlamentu	551120.0	551700.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w8	České	551780.0	552210.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w9	republiky	552220.0	552800.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w10	k							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w11	vyslovení	552810.0	553420.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w12	souhlasu	553430.0	553920.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w13	s							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w14	ratifikací	553930.0	554780.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w15	Smlouva	554790.0	555270.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w16	o							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w17	sociálním	555280.0	556100.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w18	zabezpečení	556110.0	556870.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w19	mezi	556880.0	557120.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w20	Českou	557130.0	557510.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w21	republikou	557520.0	558340.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w22	a	558730.0	558820.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w23	Tuniskou	558970.0	559350.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-001-142.u1.p1.s2.w24	republikou	559360.0	560050.0	2016-03-10T08:58:00	ps2013-042-07-001-142.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031008580912.mp3	2013ps/audio/2016/03/10/2016031008580912.mp3	JaroslavaPokornaJermanova.1970	chair
