id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-06-009-014.u1.p1.s1.w1	14							VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w1	Vládní	228080.0	228380.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w2	návrh	228390.0	228670.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w3	zákona	228680.0	228990.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w5	kterým	229000.0	229200.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w6	se	229210.0	229320.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w7	mění	229330.0	229550.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w8	zákon	229560.0	229880.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w9	č	229890.0	230170.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
ps2013-042-06-009-014.u1.p1.s2.w11	108	230180.0	230470.0	2016-03-09T16:28:00	ps2013-042-06-009-014.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030916281642.mp3	2013ps/audio/2016/03/09/2016030916281642.mp3	VojtechFilip.1955	chair
