id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-06-012-037.u1.p1.s1.w1	37	352730.0	354400.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w1	Vládní	358150.0	358550.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w2	návrh	358560.0	358850.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w3	zákona	358860.0	359170.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w4	o	359180.0	359300.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w5	spotřebitelském	359310.0	359920.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w6	úvěru	360240.0	360700.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w8	sněmovní	361160.0	361540.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w9	tisk	361550.0	361780.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w10	679	361790.0	362750.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w13	prvé	363080.0	363560.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p1.s2.w14	čtení	363570.0	364320.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p2.s1.w1	Tímto	365030.0	365410.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p2.s1.w2	sněmovním	365420.0	365710.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
ps2013-042-06-012-037.u1.p2.s1.w3	tiskem	365720.0	365920.0	2016-03-09T17:08:00	ps2013-042-06-012-037.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/09/2016030917081722.mp3	2013ps/audio/2016/03/09/2016030917081722.mp3	VojtechFilip.1955	chair
