id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-10-009-044.u1.p1.s1.w1	44	171050.0	171940.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w1	Vládní	171950.0	172290.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w2	návrh	172300.0	172550.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w3	zákona	172560.0	173010.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w4	o							PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w5	bezpečnostní	173020.0	173830.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w6	činnosti	173840.0	174300.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w7	a	174310.0	174390.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w8	o							PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w9	změně	174400.0	174820.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w10	souvisejících	175130.0	175810.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w11	zákonů	175820.0	176300.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w13	sněmovní	176310.0	176800.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w14	tisk	177880.0	178140.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w15	495							PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w18	prvé	178150.0	178380.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p1.s2.w19	čtení	178390.0	178930.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w1	Z	179650.0	179930.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w2	pověření	180060.0	180480.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w3	vlády	180490.0	180950.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w4	tento	181460.0	181690.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w5	návrh	181700.0	182050.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w6	uvede	182060.0	182360.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w7	ministr	182370.0	182770.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w8	vnitra	182950.0	183290.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w9	Milan	183300.0	183600.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s1.w10	Chovanec	183610.0	184150.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s2.w1	Prosím	184160.0	184480.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s2.w3	pane	184490.0	184640.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s2.w4	ministře	184650.0	185010.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s2.w6	máte	185020.0	185280.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u1.p2.s2.w7	slovo	185290.0	185700.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	PetrGazdik.1974	chair
ps2013-042-10-009-044.u2.p1.s1.w1	Vážený	196270.0	196580.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w2	pane	196590.0	196740.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w3	předsedající	196750.0	197290.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w5	vážené	197300.0	197670.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w6	poslankyně	197680.0	198130.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w8	vážení	198140.0	198500.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w9	poslanci	198510.0	199100.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w11	obsah	199820.0	200160.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w12	návrhu	200170.0	200460.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w13	zákona	200470.0	200860.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w14	vychází	200870.0	201350.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w15	zejména	201360.0	202110.0	2016-03-23T13:48:00	ps2013-042-10-009-044.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/23/2016032313481402.mp3	2013ps/audio/2016/03/23/2016032313481402.mp3	MilanChovanec.1970	regular
ps2013-042-10-009-044.u2.p1.s1.w16	z							MilanChovanec.1970	regular
