speaker,role,election_period,meeting,sitting,agenda,word,sentence,paragraph,utterance,continuous,word_count,no_anchor
PetrGazdik.1974,chair,ps2013,042,01,007,42150.0,38710.0,48590.0,49700.0,49700.0,117,4
PetrKudela.1969,regular,ps2013,042,01,007,34730.0,39900.0,41620.0,41620.0,41620.0,70,3
LadislavVelebny.1957,regular,ps2013,042,01,007,17330.0,17920.0,20790.0,20790.0,20790.0,41,2
PavelKovacik.1955,regular,ps2013,042,01,007,75640.0,89550.0,94160.0,95210.0,95210.0,164,11
PetrGazdik.1974,chair,ps2013,42,1,8,95980.0,99740.0,118360.0,119430.0,119430.0,272,14
RichardBrabec.1966,regular,ps2013,42,1,8,68280.0,82170.0,84200.0,85100.0,85100.0,176,6
JosefHajek.1956,regular,ps2013,42,1,8,77060.0,86640.0,94040.0,94490.0,94490.0,196,17
JanZahradnik.1949,regular,ps2013,42,1,8,46610.0,66320.0,71000.0,71200.0,71200.0,155,21
