speaker,role,election_period,meeting,sitting,agenda,word,sentence,paragraph,utterance,continuous,word_count,no_anchor
VladislavVilimec.1963,regular,ps2013,042,01,001,50650.0,60420.0,64170.0,65269.99999999999,65269.99999999999,136,12
JanHamacek.1978,chair,ps2013,042,01,001,26320.0,26360.0,33540.0,37650.0,37650.0,76,5
JiriHolecek.1972,regular,ps2013,042,01,001,15440.0,17740.0,20630.0,20630.0,20630.0,44,4
JanHamacek.1978,chair,ps2013,42,1,2,39110.0,45980.0,48890.0,49400.0,49400.0,126,14
AndrejBabis.1954,guest,ps2013,42,1,2,169230.0,185800.0,209690.0,216950.0,216950.0,508,44
JanVolny.1959,regular,ps2013,42,1,2,16060.0,19570.0,22480.0,22480.0,22480.0,36,2
PetrBendl.1966,regular,ps2013,42,1,2,49250.0,75850.0,78530.0,78530.0,78530.0,137,7
KarelFiedler.1961,regular,ps2013,42,1,2,22120.0,26690.0,27810.0,27810.0,27810.0,54,3
