election_period,speaker,role,length_word,length_sentence,length_paragraph,length_utterance,utterance-paragraph,paragraph-sentence,sentence-word,unanchored,words_per_minute
ps2013,KarlaSlechtova.1977,regular,0.3805083333333333,0.4098944444444444,0.4397388888888889,0.4484,0.01931559123798196,0.06786855836165401,0.07169189899838711,0.05286588759042849,133.58608385370206
ps2013,AntoninSeda.1960,regular,0.10752777777777779,0.11741388888888889,0.1322222222222222,0.13328888888888887,0.008002667555851951,0.11199579831932772,0.08419882183160235,0.061010486177311724,131.1687229076359
ps2013,BohuslavChalupa.1960,regular,0.06428333333333333,0.06818888888888888,0.075375,0.07563888888888888,0.00348879911861917,0.09533812419384559,0.05727554179566564,0.04900459418070444,143.88542049210432
ps2013,DanielHerman.1963,regular,0.2636027777777778,0.2802222222222222,0.30090833333333333,0.30805,0.023183465887572363,0.06874555743258837,0.059308088818398094,0.06611969111969113,112.10301358004652
ps2013,MiroslavaNemcova.1952,regular,0.24647499999999997,0.2719333333333333,0.2871361111111111,0.2932083333333333,0.020709582682014116,0.052946241136123985,0.09361975974503554,0.060109289617486336,135.22808014779028
ps2013,IvanGabal.1951,regular,0.06439166666666667,0.07553333333333333,0.08777222222222222,0.09051111111111111,0.030260250429658728,0.1394392050129755,0.14750661959399824,0.0825242718446602,113.79818315737786
ps2013,VeraKovarova.1964,regular,0.34518888888888893,0.3881666666666667,0.43435,0.44645555555555555,0.027114805505089466,0.10632746249184605,0.11071990840131674,0.05377456049638056,108.29745402055698
ps2013,SimeonKaramazov.1963,regular,0.28920555555555555,0.30319444444444443,0.3386722222222222,0.3480527777777778,0.02695153193561002,0.10475549941766048,0.04613834173156207,0.03847576766555679,129.4343929321064
ps2013,MartinNovotny.1972,regular,0.13020277777777778,0.15573055555555554,0.16398333333333334,0.16553611111111108,0.00938029634353028,0.05032693024358844,0.16392272978613345,0.08138528138528138,116.28882586881011
ps2013,AdolfBeznoska.1961,regular,0.16538333333333333,0.19064166666666665,0.205975,0.21093333333333333,0.02350663716814159,0.07444269126512117,0.13249114831490144,0.0531767955801105,114.41213653603033
ps2013,LudvikHovorka.1963,regular,0.6583666666666665,0.8126833333333333,0.8676,0.9003305555555555,0.0363539317349492,0.06329721838020594,0.1898853592010008,0.076018549188473,111.77376210589321
ps2013,JiriMihola.1972,regular,0.6383527777777778,0.761113888888889,0.8214416666666667,0.8769333333333333,0.06327923065227307,0.07344134127330337,0.16129138214824035,0.07966040462427745,105.21514368253003
ps2013,PavelBlazek.1969,regular,0.011461111111111111,0.012255555555555554,0.013761111111111111,0.013761111111111111,0.0,0.10940654016955995,0.06482320942883046,0.10687022900763359,158.6596689543803
ps2013,MilanChovanec.1970,regular,0.3407666666666667,0.3749777777777778,0.3999583333333333,0.41188888888888886,0.02896547073104937,0.06245789491960968,0.09123503615029038,0.07561436672967864,128.43269490153764
ps2013,PavelHolik.1957,regular,0.03856388888888889,0.041930555555555554,0.04450277777777778,0.04534722222222222,0.01862174578866769,0.057799138630547406,0.08029148724743293,0.1016949152542373,130.1071975497703
ps2013,RomanSklenak.1970,regular,0.10686666666666668,0.123475,0.13769444444444445,0.13925833333333332,0.011230127859892686,0.10326810570909825,0.1345076601201323,0.07314814814814814,129.25617856501705
ps2013,AndrejBabis.1954,guest,0.5952305555555556,0.6904138888888889,0.7676083333333333,0.7993250000000001,0.03967931275346907,0.10056488588291917,0.13786416360556672,0.11149595909615702,126.41916617145715
ps2013,MichaelaMarksova.1969,regular,0.09499722222222222,0.10803611111111112,0.115775,0.11758333333333335,0.015379163713678243,0.06684421411262266,0.12069009847530404,0.059178743961352656,117.363571934798
ps2013,VaclavKlucka.1953,regular,0.05764166666666667,0.06524166666666667,0.06990833333333332,0.07151944444444445,0.02252689633743737,0.06675408272738109,0.11648997317665091,0.0737527114967462,107.42999184370993
ps2013,VlastimilGabrhel.1978,regular,0.015819444444444445,0.016977777777777776,0.01840277777777778,0.01840277777777778,0.0,0.07743396226415095,0.06822643979057591,0.030303030303030304,119.54716981132074
ps2013,VladimirKonicek.1964,regular,0.037075,0.04205277777777778,0.04304444444444445,0.04314166666666667,0.0022535574013263795,0.023038203407330923,0.11836977343285554,0.04067796610169491,113.96561715279118
ps2013,MiroslavGrebenicek.1947,regular,0.0944027777777778,0.11015833333333333,0.11656111111111112,0.11902499999999999,0.020700599780624985,0.05493065154187122,0.1430264518243942,0.025684931506849314,81.7755373520969
ps2013,TomioOkamura.1972,regular,0.5261722222222223,0.8651277777777777,0.9419972222222222,0.9887861111111111,0.04731952478207006,0.08160262326793839,0.39179825716175515,0.31770190593720005,122.92850661445149
ps2013,JitkaChalankova.1957,regular,0.07749722222222223,0.08251111111111112,0.09125555555555556,0.09289166666666666,0.01761310965581173,0.09582369414343114,0.06076622677080528,0.04477611940298507,120.2117161568135
ps2013,JanMladek.1960,regular,0.16593611111111112,0.19916944444444443,0.211875,0.21960833333333335,0.03521420711114484,0.05996722386102917,0.16685959749515347,0.10481770833333333,116.57116836792774
ps2013,JanaPastuchova.1965,regular,0.10505833333333332,0.12132777777777777,0.12786111111111112,0.13083333333333333,0.022717622080679404,0.05109711058005648,0.13409496771830212,0.07819905213270142,107.51592356687898
